idcode,year,age,grade,not_smsa,south,ttl_exp,tenure,ln_wage,black,age2,ttl_exp2,tenure2
53,73,19,12,0,0,2.0576923,1.0833334,1.5076551,0,361,4.2340975,1.1736112
53,75,21,12,0,0,3.0833333,3.0833333,1.4681544,0,441,9.5069437,9.5069437
53,80,26,12,0,0,3.3333333,.083333336,1.0272223,0,676,11.111111,.006944445
53,82,28,12,0,0,3.3525641,1.0833334,1.3862944,0,784,11.239686,1.1736112
53,83,29,12,0,0,4.3525639,,1.2125812,0,841,18.944813,
54,88,40,12,0,0,10.397436,.75,1.6158584,0,1600,108.10668,.5625
55,68,24,12,0,0,.90384614,0,1.452739,0,576,.81693786,0
55,69,25,12,0,0,1.9038461,1,1.6094376,0,625,3.6246302,1
55,70,26,12,0,0,2.9615383,2,1.6878655,0,676,8.770709,4
55,71,27,12,0,0,3.9615383,3.0833333,1.676201,0,729,15.693786,9.5069437
55,72,28,12,0,0,4.9230766,4,1.6777167,0,784,24.236683,16
55,73,29,12,0,0,5.9807692,5.0833335,1.6566902,0,841,35.7696,25.840279
55,75,31,12,0,0,7.0833335,7.0833335,1.7996114,0,961,50.173615,50.173615
55,78,34,12,0,0,7.5833335,.41666666,1.2895859,0,1156,57.506947,.1736111
56,68,19,12,0,0,.28846154,.25,1.8502364,0,361,.083210059,.0625
56,77,28,12,0,0,1.423077,.66666669,2.3508754,0,784,2.0251482,.44444448
56,78,29,12,0,0,1.423077,.83333331,2.2375467,0,841,2.0251482,.69444442
56,82,32,12,0,0,3.8076923,1.8333334,2.7080503,0,1024,14.498521,3.3611112
57,68,22,12,0,0,.80769229,0,1.5862703,0,484,.65236682,0
57,70,24,12,0,0,.88461536,.083333336,1.4222263,0,576,.78254431,.006944445
57,71,25,12,0,0,1.6346154,.75,1.3015075,0,625,2.6719675,.5625
57,75,29,12,0,0,3.3653846,1.5,.67266852,0,841,11.325813,2.25
57,77,31,12,0,0,4.1346154,3.5,1.7912596,0,961,17.095045,12.25
57,78,32,12,0,0,5.0576925,4.4166665,1.8381525,0,1024,25.580254,19.506943
57,80,34,12,0,0,6.9038463,6.4166665,.75363553,0,1156,47.663094,41.173611
57,82,36,12,0,0,8.5576925,.83333331,1.4350837,0,1296,73.2341,.69444442
57,83,37,12,0,0,9.5384617,1.8333334,1.4594412,0,1369,90.982254,3.3611112
57,87,41,12,0,0,11.538462,5.8333335,1.6535988,0,1681,133.13609,34.027779
57,88,42,12,0,0,12.846154,7.25,1.754576,0,1764,165.02368,52.5625
58,82,37,13,0,0,9.5,9.5,1.9572736,0,1369,90.25,90.25
58,83,38,13,0,0,10.583333,10.583333,2.0492094,0,1444,112.00694,112.00694
58,87,42,13,1,0,11.429487,.33333334,1.9408802,0,1764,130.63318,.11111112
59,68,19,12,0,0,1,0,1.4347208,0,361,1,0
59,73,24,12,0,0,1.8653846,.33333334,1.3210418,0,576,3.4796596,.11111112
59,75,26,12,0,0,1.8846154,.33333334,1.2173958,0,676,3.5517752,.11111112
59,78,29,12,0,0,2.0576923,.25,1.3212559,0,841,4.2340975,.0625
59,83,34,12,0,0,3.0769231,2.3333333,1.5692561,0,1156,9.4674559,5.4444442
59,85,36,12,0,0,4.75,.33333334,1.099209,0,1296,22.5625,.11111112
60,70,18,12,0,0,1.5192307,1.5,1.6071039,0,324,2.3080621,2.25
60,71,19,12,0,0,2.5961537,2.5833333,1.7446382,0,361,6.7400141,6.6736107
60,75,23,12,0,0,5.25,3.3333333,1.7272209,0,529,27.5625,11.111111
60,77,25,12,0,0,5.5769229,.5,1.3212559,0,625,31.10207,.25
60,78,25,12,0,0,6.0576921,1,1.5035775,0,625,36.695633,1
61,71,18,12,0,0,3.5769231,1,1.4614837,0,324,12.794379,1
61,72,19,12,0,0,4.5,1.4166666,1.3210418,0,361,20.25,2.0069444
61,73,20,12,0,0,5.5192308,2.4166667,1.3163646,0,400,30.461908,5.8402781
61,75,22,12,1,0,6.4615383,.41666666,1.2661853,0,484,41.751476,.1736111
61,77,24,12,1,0,6.4615383,1.25,1.4524674,0,576,41.751476,1.5625
62,68,17,10,0,0,.25,.16666667,.6462636,0,289,.0625,.02777778
62,69,18,10,0,0,1.0384616,.83333331,1.5067835,0,324,1.0784024,.69444442
62,70,19,10,0,0,1.3653846,.33333334,1.3616014,0,361,1.8642751,.11111112
62,71,20,10,0,0,1.7307693,.16666667,1.3470734,0,400,2.9955623,.02777778
62,82,31,10,1,0,2.1153846,.33333334,1.2753627,0,961,4.4748521,.11111112
62,83,32,10,1,0,3.0384617,.75,1.3217559,0,1024,9.2322493,.5625
62,85,34,10,1,0,4.0384617,2.4166667,1.499687,0,1156,16.309174,5.8402781
62,87,36,10,1,0,6.0384617,4.5,1.6127769,0,1296,36.46302,20.25
62,88,38,10,1,0,7.3653846,5.9166665,1.6317316,0,1444,54.24889,35.006943
63,68,23,15,0,0,1,0,2.0813479,0,529,1,0
63,69,24,15,0,0,1.9615384,,2.1241579,0,576,3.8476331,
63,70,25,15,0,0,1.9807692,.91666669,2.1241579,0,625,3.9234464,.84027779
63,71,26,15,0,0,2.4423077,.5,2.1719127,0,676,5.9648671,.25
63,72,27,15,0,0,3.4615383,1.5,2.1326063,0,729,11.982247,2.25
63,73,28,15,0,0,4,2.0833333,2.1094987,0,784,16,4.3402777
63,75,30,15,0,0,5,2.0833333,2.6424162,0,900,25,4.3402777
63,77,32,15,0,0,6,2.0833333,2.5431349,0,1024,36,4.3402777
63,85,40,15,0,0,7,2.0833333,3.0640111,0,1600,49,4.3402777
63,87,42,15,0,0,9,2.0833333,3.2758908,0,1764,81,4.3402777
63,88,44,15,0,0,10.384615,2.0833333,3.2252793,0,1936,107.84023,4.3402777
64,69,18,12,0,0,1.9423077,1.9166666,1.7374663,0,324,3.7725592,3.6736109
64,70,19,12,0,0,2.9423077,2.1666667,1.8198169,0,361,8.6571751,4.6944447
64,71,20,12,0,0,3.6923077,.91666669,1.1611091,0,400,13.633136,.84027779
64,72,21,12,0,0,4.7115383,1.25,1.4937938,0,441,22.198593,1.5625
64,87,36,12,0,0,6.2692304,1.9166666,1.3250947,0,1296,39.303249,3.6736109
64,88,38,12,0,0,7.3846149,3.3333333,1.4825552,0,1444,54.532539,11.111111
65,68,22,15,0,0,.76923078,.5,2.2557015,0,484,.59171599,.25
65,69,23,15,0,0,1.5384616,1.3333334,2.144361,0,529,2.366864,1.7777779
65,70,24,15,0,0,2.4423077,1.8333334,2.0294309,0,576,5.9648671,3.3611112
65,71,25,15,0,0,3.1153846,1.0833334,2.1680541,0,625,9.7056208,1.1736112
65,73,27,15,0,0,3.9230769,.83333331,2.2677093,0,729,15.390532,.69444442
65,75,29,15,0,0,4.9230771,2.8333333,2.1336865,0,841,24.236689,8.0277777
65,77,31,15,0,0,5.9230771,4.75,2.2375467,0,961,35.082844,22.5625
66,68,19,13,0,0,.23076923,.16666667,1.2487563,0,361,.053254437,.02777778
66,69,20,13,0,0,1.1923077,.91666669,1.3984157,0,400,1.4215977,.84027779
66,70,21,13,0,1,2,1.75,1.5439229,0,441,4,3.0625
66,78,29,13,0,0,2.3461537,.33333334,1.3456759,0,841,5.5044374,.11111112
66,80,31,13,0,0,4.2307692,1.3333334,1.3225254,0,961,17.899408,1.7777779
66,82,33,13,0,0,6.1153846,3.3333333,1.3987167,0,1089,37.39793,11.111111
66,83,34,13,0,0,7.1153846,4.3333335,1.4067372,0,1156,50.628696,18.777779
66,85,36,13,0,0,8.1153851,6.25,1.499687,0,1296,65.859474,39.0625
66,87,38,13,0,0,10.038462,8.25,1.2073117,0,1444,100.77071,68.0625
66,88,39,13,0,0,11.480769,9.75,1.5497184,0,1521,131.80806,95.0625
67,70,22,15,0,1,1.5,1.1666666,2.0875666,0,484,2.25,1.361111
67,71,23,15,0,0,2.1730769,1.25,2.3503759,0,529,4.7222629,1.5625
67,72,24,15,1,0,3.1153846,1.8333334,2.2655034,0,576,9.7056208,3.3611112
67,73,25,15,1,0,3.9423077,2.5,2.3068583,0,625,15.54179,6.25
67,77,29,15,1,0,5.75,1,2.2767675,0,841,33.0625,1
67,87,39,15,1,0,9.8269234,1.75,2.0182419,0,1521,96.56842,3.0625
67,88,40,15,1,0,11.038462,3.1666667,2.0858622,0,1600,121.84763,10.027779
68,68,24,16,1,0,1.4166666,1.4166666,2.039202,0,576,2.0069444,2.0069444
68,69,25,16,1,0,2.4166665,2.3333333,2.1153734,0,625,5.8402772,5.4444442
68,71,27,16,0,0,2.75,2.75,1.9968544,0,729,7.5625,7.5625
68,72,28,16,0,0,2.75,2.4166667,1.9763384,0,784,7.5625,5.8402781
69,69,19,12,1,0,1.1538461,.58333331,1.4397193,0,361,1.3313609,.34027776
69,70,20,12,1,0,2.2307692,1.4166666,1.6935995,0,400,4.9763312,2.0069444
69,71,21,12,1,0,3.3846154,1.25,1.5937245,0,441,11.455622,1.5625
69,72,22,12,0,0,4.2115383,.25,1.6243155,0,484,17.737055,.0625
69,73,23,12,0,0,5.2115383,.66666669,1.6158407,0,529,27.160131,.44444448
69,75,25,12,0,0,6.2115383,1,1.6652814,0,625,38.58321,1
69,77,27,12,0,0,6.7884617,2.4166667,1.6470599,0,729,46.083214,5.8402781
70,87,35,13,1,0,14.666667,14.666667,2.7235365,0,1225,215.11111,215.11111
70,88,36,13,1,0,16.083334,16.083334,2.8177488,0,1296,258.67365,258.67365
71,73,19,12,1,0,.51923078,.16666667,1.4545732,0,361,.2696006,.02777778
71,75,21,12,1,0,1.2115386,.41666666,1.5924016,0,441,1.4678257,.1736111
71,77,23,12,1,0,1.2115386,.66666669,1.5924016,0,529,1.4678257,.44444448
71,80,26,12,0,0,2.2115386,1.4166666,1.325597,0,676,4.890903,2.0069444
71,82,28,12,0,0,4.0961537,3.5,1.3862944,0,784,16.778475,12.25
71,83,29,12,0,0,5.0769234,4.5,1.2518017,0,841,25.77515,20.25
71,85,31,12,1,0,7.0769234,6.5,1.5821875,0,961,50.082844,42.25
71,87,33,12,1,0,9.0769234,1.0833334,1.6647365,0,1089,82.390541,1.1736112
71,88,34,12,1,0,10.5,2.5,1.7447789,0,1156,110.25,6.25
72,71,18,12,1,0,2.7692308,1.1666666,1.1827704,0,324,7.6686397,1.361111
72,72,20,12,0,0,3.4038463,1,1.1372044,0,400,11.586169,1
72,73,20,12,0,0,4.1923079,.083333336,1.4292552,0,400,17.575445,.006944445
72,75,22,12,0,0,5.1346159,.41666666,1.4405394,0,484,26.364281,.1736111
72,77,25,12,0,0,6.1346159,.16666667,2.1576366,0,625,37.633511,.02777778
72,85,32,12,0,0,6.8269234,5.6666665,1.3876369,0,1024,46.606884,32.111111
72,87,34,12,0,0,8.7884617,.41666666,1.9587274,0,1156,77.237061,.1736111
72,88,36,12,0,0,9.4423075,1.0833334,2.0093131,0,1296,89.157173,1.1736112
73,72,20,14,1,0,1.6730769,.33333334,1.2920542,0,400,2.7991862,.11111112
73,73,21,14,1,0,2.653846,1.3333334,1.3943266,0,441,7.0428987,1.7777779
73,75,23,14,1,0,3.5961537,.83333331,1.6328108,0,529,12.932322,.69444442
73,77,25,14,1,0,4.5961537,2.8333333,1.7761456,0,625,21.12463,8.0277777
73,78,26,14,1,0,5.5961537,3.8333333,1.7809941,0,676,31.316936,14.694444
73,80,28,14,1,0,7.4807692,5.75,1.8302689,0,784,55.961906,33.0625
73,82,30,14,1,0,9.3653851,7.8333335,1.8484546,0,900,87.710434,61.361115
73,83,31,14,1,0,10.442307,8.916667,1.8752687,0,961,109.04179,79.50695
73,85,33,14,1,0,11.442307,10.75,1.8657179,0,1089,130.92641,115.5625
73,87,35,14,1,0,13.442307,0,2.8487325,0,1225,180.69563,0
73,88,36,14,1,0,14.442307,.5,1.9159631,0,1296,208.58025,.25
75,68,18,11,1,0,.11538462,0,1.3394108,1,324,.013313609,0
75,69,19,11,1,0,.28846154,.16666667,1.3553317,1,361,.083210059,.02777778
75,70,20,11,1,0,1.3653847,1.25,1.4396249,1,400,1.8642753,1.5625
75,71,21,11,1,0,2.3269231,2.25,1.4530572,1,441,5.4145713,5.0625
75,72,22,11,1,0,3,3,1.556854,1,484,9,9
75,73,23,11,1,0,4,2.8333333,1.5723562,1,529,16,8.0277777
75,75,25,11,1,0,4.6923075,2.4166667,2.1336865,1,625,22.01775,5.8402781
75,77,27,11,1,0,5.6923075,4.3333335,2.3508754,1,729,32.402363,18.777779
75,80,30,11,1,0,7.9615383,7.3333335,2.341095,1,900,63.386093,53.777779
75,82,32,11,1,0,9.6153841,9.333333,2.2628036,1,1024,92.455612,87.111107
75,83,33,11,1,0,10.115384,9.333333,2.2512918,1,1089,102.321,87.111107
75,85,35,11,1,0,11.846153,9.333333,2.3025851,1,1225,140.33134,87.111107
75,87,37,11,1,0,13.307692,9.333333,2.5687878,1,1369,177.09465,87.111107
75,88,39,11,1,0,14.499999,9.333333,2.5257287,1,1521,210.24997,87.111107
76,85,32,11,1,0,2.3333333,2.3333333,1.7515776,1,1024,5.4444442,5.4444442
77,70,16,10,1,0,.21153846,.16666667,1.1539618,1,256,.044748522,.02777778
77,78,24,10,1,0,.90384614,.66666669,1.7253561,1,576,.81693786,.44444448
77,80,26,10,1,0,2.5833333,2.5833333,1.275272,1,676,6.6736107,6.6736107
77,82,28,10,1,0,4.6666665,4.6666665,1.3217559,1,784,21.777777,21.777777
78,69,21,12,0,0,.13461539,.083333336,2.1212382,0,441,.018121304,.006944445
78,72,24,12,0,0,2.4807692,.58333331,2.2655034,0,576,6.1542158,.34027776
78,73,25,12,0,0,3.0769231,1.0833334,2.2655034,0,625,9.4674559,1.1736112
78,75,27,12,0,0,4.0769229,2.3333333,1.864499,0,729,16.6213,5.4444442
78,77,29,12,0,0,5.0769229,0,2.2874789,0,841,25.775146,0
78,78,30,12,0,0,6.1538463,1.0833334,2.323318,0,900,37.869823,1.1736112
78,80,32,12,0,0,7.9423079,.66666669,1.5597233,0,1024,63.080257,.44444448
78,82,34,12,0,0,9.8269234,2.75,2.2915242,0,1156,96.56842,7.5625
78,83,35,12,0,0,10.884616,3.75,2.4612539,0,1225,118.47486,14.0625
78,85,37,12,0,0,12.884616,5.75,2.5105603,0,1369,166.01332,33.0625
78,87,39,12,0,0,14.884616,7.6666665,2.7484703,0,1521,221.55179,58.777775
78,88,40,12,0,0,16.326923,9.083333,2.8734097,0,1600,266.56842,82.506935
79,68,20,7,0,0,.5,.25,1.4935614,1,400,.25,.0625
80,85,42,14,0,0,2.3141026,0,2.1928341,0,1764,5.3550711,0
80,87,44,14,0,0,4.3141026,1.8333334,2.1875155,0,1936,18.611483,3.3611112
80,88,45,14,0,0,5.7179489,0,2.4913273,0,2025,32.694939,0
81,80,32,10,0,0,.25,.25,1.3498406,0,1024,.0625,.0625
81,83,35,10,0,0,3.0961537,1.0833334,1.2321432,0,1225,9.5861683,1.1736112
82,68,20,12,0,0,.57692307,.41666666,1.8177124,0,400,.33284023,.1736111
82,70,22,12,0,0,2.5576923,1.75,2.0759385,0,484,6.54179,3.0625
82,71,23,12,0,0,3.4423077,2.6666667,2.111764,0,529,11.849483,7.1111116
82,72,24,12,0,0,4.4615383,3.6666667,2.1477203,0,576,19.905325,13.444445
82,73,25,12,0,0,5.5192308,4.6666665,2.1895781,0,625,30.461908,21.777777
83,72,19,12,0,0,1.4166666,1.4166666,1.1191,0,361,2.0069444,2.0069444
83,73,20,12,0,0,2.474359,2.4166667,1.5031807,0,400,6.1224527,5.8402781
83,77,24,12,0,0,5.3333335,.91666669,1.726721,0,576,28.444447,.84027779
83,80,27,12,0,0,8.333334,3.9166667,1.8576682,0,729,69.444458,15.340279
83,82,29,12,0,0,10.217949,5.9166665,2.0399206,0,841,104.40648,35.006943
83,83,30,12,0,0,11.23718,7,2.1080859,0,900,126.27421,49
83,87,34,12,0,0,11.23718,0,1.4304553,0,1156,126.27421,0
84,68,22,12,0,0,1,0,1.9812641,0,484,1,0
85,70,20,11,0,0,1,1,1.5217319,0,400,1,1
85,85,35,11,0,0,2.8461537,.083333336,2.1928341,0,1225,8.1005907,.006944445
85,87,37,11,0,0,4.8461537,1,2.1236024,0,1369,23.485207,1
85,88,38,11,0,0,6.1923075,1.5,2.2413855,0,1444,38.344673,2.25
86,68,23,17,0,0,1,.083333336,2.0258689,0,529,1,.006944445
86,69,24,17,0,0,1.8846154,,1.9493881,0,576,3.5517752,
86,72,27,17,0,0,4.2884617,1.0833334,.83995306,0,729,18.390903,1.1736112
86,73,29,17,0,0,5.3461537,1.4166666,2.2697952,0,841,28.58136,2.0069444
86,75,31,17,0,0,6.3461537,3.4166667,2.2769201,0,961,40.273666,11.673612
86,77,32,17,0,0,7.2884617,5.1666665,2.4833078,0,1024,53.121674,26.694443
86,78,33,17,0,0,8.2884617,,1.943513,0,1089,68.698601,
86,80,36,17,0,0,10.173077,.41666666,2.2195544,0,1296,103.49149,.1736111
86,82,38,17,0,0,12.057693,2.4166667,2.5257287,0,1444,145.38795,5.8402781
86,83,38,17,0,0,12.769231,2.9166667,2.3353744,0,1444,163.05325,8.5069447
86,85,40,17,0,0,14.673077,1.4166666,2.5602508,0,1600,215.29918,2.0069444
86,87,42,17,0,0,16.096153,1,2.3370993,0,1764,259.08615,1
86,88,44,17,0,0,16.26923,1.25,2.5781155,0,1936,264.68784,1.5625
87,70,23,17,0,0,2.75,1.3333334,2.3455508,0,529,7.5625,1.7777779
87,71,24,17,0,0,3.7692308,1.5833334,2.3003554,0,576,14.207101,2.5069447
88,68,21,12,0,0,1,0,1.7040538,0,441,1,0
88,69,22,12,0,0,1.9230769,.25,1.8585817,0,484,3.6982245,.0625
89,70,22,14,0,0,.76923078,.41666666,2.2174788,0,484,.59171599,.1736111
89,71,22,14,0,0,1.6538461,1.3333334,2.4608631,0,484,2.7352071,1.7777779
91,68,26,13,0,0,.82692307,.5,2.1867087,0,676,.68380177,.25
91,69,27,13,0,0,1.7884614,1.5,2.2370701,0,729,3.1985943,2.25
92,77,28,9,0,0,2.6282053,.25,1.945453,0,784,6.9074631,.0625
93,77,28,13,0,0,5.7884617,.75,1.9244784,1,784,33.50629,.5625
94,70,24,10,0,0,1.0384616,.16666667,.96855909,1,576,1.0784024,.02777778
94,71,25,10,0,0,1.2692307,.33333334,1.4938796,1,625,1.6109467,.11111112
94,72,26,10,0,0,1.2692307,1.0833334,1.4938796,1,676,1.6109467,1.1736112
94,73,27,10,0,0,1.7307693,.58333331,1.3210418,1,729,2.9955623,.34027776
94,75,29,10,0,0,2.3846154,1.9166666,1.910543,1,841,5.6863909,3.6736109
94,77,31,10,0,0,2.6666667,2.6666667,1.7770116,1,961,7.1111116,7.1111116
94,85,39,10,0,0,2.820513,0,.80653983,1,1521,7.9552937,0
94,87,41,10,0,0,3.2435899,.41666666,1.2120049,1,1681,10.520875,.1736111
95,68,17,11,0,0,1,.083333336,1.2191246,1,289,1,.006944445
95,70,19,11,0,0,2.1153846,.5,1.2351878,1,361,4.4748521,.25
95,71,20,11,0,0,2.5384614,.41666666,1.5394455,1,400,6.4437866,.1736111
95,73,22,11,0,0,3.75,.66666669,1.452595,1,484,14.0625,.44444448
95,75,24,11,0,0,3.75,2.8333333,1.0128281,1,576,14.0625,8.0277777
96,69,17,11,0,0,.41666666,.41666666,1.4793844,1,289,.1736111,.1736111
96,75,23,11,0,0,1.9166666,1.9166666,1.910543,1,529,3.6736109,3.6736109
97,68,17,9,0,0,.23076923,0,1.4762695,1,289,.053254437,0
97,75,24,9,0,0,2.4166667,2.4166667,1.5358496,1,576,5.8402781,5.8402781
97,85,34,9,0,0,9.833333,9.833333,1.9696907,1,1156,96.694435,96.694435
98,68,20,11,0,0,.96153843,0,1.6663135,1,400,.92455614,0
98,69,21,11,0,0,1.9230769,.91666669,1.6477197,1,441,3.6982245,.84027779
98,70,22,11,0,0,3.1153846,2.0833333,1.7049595,1,484,9.7056208,4.3402777
98,71,23,11,0,0,3.75,2.4166667,1.7505163,1,529,14.0625,5.8402781
98,72,24,11,0,0,4.3846154,1.3333334,1.8928276,1,576,19.224852,1.7777779
98,73,25,11,0,0,5.5192308,2.5,1.9337392,1,625,30.461908,6.25
98,75,27,11,0,0,6.2884617,4.4166665,1.8928876,1,729,39.54475,19.506943
98,77,29,11,0,0,6.6730771,.25,1.8183875,1,841,44.529957,.0625
99,69,18,12,0,0,.11538462,,1.5847453,1,324,.013313609,
99,70,19,12,0,0,.38461539,.25,1.8936168,1,361,.147929,.0625
99,72,21,12,0,0,2.3333333,2.3333333,1.8499877,1,441,5.4444442,5.4444442
99,73,22,12,0,0,3.3333333,3.3333333,1.8829061,1,484,11.111111,11.111111
99,75,24,12,0,0,5.1666665,5.1666665,1.9805347,1,576,26.694443,26.694443
100,68,22,16,0,0,1,.5,2.0258689,0,484,1,.25
100,69,23,16,0,0,2,1.4166666,2.0975685,0,529,4,2.0069444
100,71,25,16,0,0,2,1.75,2.3732021,0,625,4,3.0625
103,78,26,18,0,0,3.5,3.5,2.1039295,0,676,12.25,12.25
103,80,28,18,0,0,5.3333335,5.3333335,1.8265582,0,784,28.444447,28.444447
103,85,33,18,0,0,6.891026,1.3333334,2.1540928,0,1089,47.48624,1.7777779
103,87,35,18,0,0,8.4294872,3.3333333,2.4896333,0,1225,71.056252,11.111111
103,88,36,18,0,0,9.833333,0,2.4035881,0,1296,96.694435,0
104,73,25,17,0,0,3.7884614,3.4166667,2.1433814,0,625,14.35244,11.673612
104,75,27,17,0,0,5.3333335,5.3333335,2.7181337,0,729,28.444447,28.444447
104,77,29,17,0,0,5.5833335,5.5833335,2.7531865,0,841,31.173613,31.173613
104,82,34,17,0,0,5.8525643,.16666667,1.2644726,0,1156,34.25251,.02777778
104,87,39,17,0,0,8.4871798,1.3333334,1.1794263,0,1521,72.032219,1.7777779
104,88,41,17,0,0,8.9487181,2.75,1.3201437,0,1681,80.079552,7.5625
105,71,23,16,0,0,1.7692308,.75,2.1680541,0,529,3.1301777,.5625
105,82,34,16,0,0,2.3653846,.5,2.5257287,0,1156,5.5950441,.25
105,88,41,16,0,0,8.7884617,5.5833335,1.392715,0,1681,77.237061,31.173613
106,80,30,12,0,1,9.083333,9.083333,2.1385705,1,900,82.506935,82.506935
106,82,32,12,0,1,11,11,2.2115655,1,1024,121,121
106,83,33,12,0,1,12,12,2.3458245,1,1089,144,144
106,85,35,12,0,1,14.083333,14.083333,2.3768208,1,1225,198.34027,198.34027
106,87,37,12,0,1,16.083334,16.083334,2.346746,1,1369,258.67365,258.67365
106,88,38,12,0,1,17.416666,17.416666,2.3829992,1,1444,303.34024,303.34024
107,68,23,8,0,0,.58333331,.58333331,1.3146381,1,529,.34027776,.34027776
107,69,24,8,0,0,1.1602564,.5,1.5175365,1,576,1.3461949,.25
107,70,25,8,0,0,1.6794872,1,1.3298526,1,625,2.8206773,1
107,71,26,8,0,0,2.025641,.33333334,1.2707356,1,676,4.1032214,.11111112
107,73,28,8,0,0,2.9487178,.33333334,1.0727428,1,784,8.6949368,.11111112
107,75,30,8,0,0,3.429487,2.3333333,.75535977,1,900,11.761381,5.4444442
107,77,32,8,0,0,3.9102561,1.0833334,1.6470599,1,1024,15.290103,1.1736112
107,82,37,8,0,0,4.7948713,.083333336,1.3966334,1,1369,22.990791,.006944445
107,83,38,8,0,0,5.7371788,.91666669,1.3335335,1,1444,32.915222,.84027779
107,85,40,8,0,0,6.3910251,1.25,1.1140244,1,1600,40.8452,1.5625
107,88,43,8,0,0,7.5448713,1.0833334,1.4696755,1,1849,56.925083,1.1736112
108,70,23,12,0,0,.1923077,,1.3163017,1,529,.036982249,
108,71,24,12,0,0,.25,.16666667,1.3163017,1,576,.0625,.02777778
108,77,29,12,0,0,.32692307,0,1.5715671,1,841,.1068787,0
108,78,31,12,0,0,.61538464,.33333334,1.3010528,1,961,.37869826,.11111112
108,82,35,12,0,0,1.576923,.083333336,2.6204622,1,1225,2.4866862,.006944445
108,83,35,12,0,0,1.576923,.25,1.1894583,1,1225,2.4866862,.0625
108,88,41,12,0,0,5.0833335,5.0833335,3.7451127,1,1681,25.840279,25.840279
109,80,33,12,0,0,.41666666,.41666666,1.275272,0,1089,.1736111,.1736111
109,82,35,12,0,0,2.3333333,2.3333333,1.3987167,0,1225,5.4444442,5.4444442
109,83,36,12,0,0,3.3717947,3.3333333,1.4459575,0,1296,11.368999,11.111111
109,85,38,12,0,0,5.3717947,5.3333335,1.4462857,0,1444,28.856178,28.444447
109,87,40,12,0,0,7.3717947,7.3333335,1.5202955,0,1600,54.343357,53.777779
110,87,44,12,0,0,5.2371798,1.1666666,1.4304553,0,1936,27.428051,1.361111
110,88,45,12,0,0,6.6602564,2.5833333,1.5497184,0,2025,44.359016,6.6736107
111,72,28,5,0,0,6.1730771,.41666666,1.4545732,0,784,38.10688,.1736111
111,73,29,5,0,0,7.1346154,1.5,1.6372725,0,841,50.902737,2.25
111,75,31,5,0,0,7.9807692,3.4166667,1.5750698,0,961,63.692677,11.673612
111,77,33,5,0,0,8.4807692,4.9166665,1.6470599,0,1089,71.923447,24.173609
111,78,34,5,0,0,8.9230766,.41666666,1.6010225,0,1156,79.6213,.1736111
111,80,36,5,0,0,10.5,0,1.4656262,0,1296,110.25,0
111,82,38,5,0,0,12.384615,2.0833333,1.7404656,0,1444,153.37869,4.3402777
111,83,39,5,0,0,13.038461,2.6666667,1.6094379,0,1521,170.00146,7.1111116
112,69,16,11,0,0,.11538462,0,1.4039489,1,256,.013313609,0
112,70,17,11,0,0,.53846157,.41666666,1.3616014,1,289,.28994086,.1736111
112,71,18,11,0,0,1.0961539,.16666667,1.3163017,1,324,1.2015532,.02777778
112,72,19,11,0,0,1.7884616,.75,1.4545732,1,361,3.1985948,.5625
112,73,20,11,0,0,2.6153846,.83333331,1.5033627,1,400,6.8402367,.69444442
114,70,20,12,0,0,1.7692307,.25,1.4793844,1,400,3.1301773,.0625
114,75,25,12,0,0,2.0961537,1.8333334,1.4405394,1,625,4.3938603,3.3611112
114,83,33,12,0,0,4.2307692,3.5,1.9128457,1,1089,17.899408,12.25
115,69,17,12,0,0,1.1025641,.5,1.3923732,1,289,1.2156476,.25
115,70,18,12,0,0,1.5641025,1,1.4682113,1,324,2.4464166,1
115,73,21,12,0,0,2.4487178,.91666669,1.7272207,1,441,5.9962192,.84027779
115,77,25,12,0,0,3.3333333,1.1666666,1.5135275,1,625,11.111111,1.361111
115,80,28,12,0,0,4.2371793,4.1666665,1.3225254,1,784,17.953688,17.361111
115,82,31,12,0,0,6.25,6.25,1.658228,1,961,39.0625,39.0625
115,85,34,12,0,0,8.25,1.5,1.7465467,1,1156,68.0625,2.25
115,87,36,12,0,0,10.25,3.5,1.8596364,1,1296,105.0625,12.25
117,68,14,8,0,0,.16666667,.16666667,1.0649734,0,196,.02777778,.02777778
118,68,23,8,0,0,.083333336,.083333336,1.3394108,0,529,.006944445,.006944445
118,71,26,8,0,0,.92948717,.91666669,1.5426691,0,676,.86394638,.84027779
118,75,30,8,0,0,1.198718,.33333334,1.3127055,0,900,1.4369247,.11111112
118,77,32,8,0,0,2.0448718,.91666669,1.7051564,0,1024,4.1815009,.84027779
118,78,33,8,0,0,3.0641026,1.9166666,1.5310231,0,1089,9.3887253,3.6736109
118,80,35,8,0,0,4.9487181,3.9166667,1.685029,0,1225,24.489811,15.340279
118,82,37,8,0,0,6.8333335,5.9166665,1.6389962,0,1369,46.694447,35.006943
118,83,38,8,0,0,7.3141026,6.8333335,1.6645663,0,1444,53.496098,46.694447
118,85,40,8,0,0,9.2564106,8.833333,1.7997916,0,1600,85.681137,78.027771
119,73,20,12,0,0,.67307693,.66666669,1.2314292,1,400,.45303255,.44444448
119,75,22,12,0,0,.84615386,.58333331,.9162904,1,484,.71597636,.34027776
120,72,18,9,0,0,1.1346154,.75,.98456955,0,324,1.2873522,.5625
